links,track,artist,seeds,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre
https://www.last.fm/music/jack%2boff%2bjill/_/when%2bi%2bam%2bqueen,When I Am Queen,Jack Off Jill,['angry'],2.940112359550562,5.294943820224719,4.008876404494382,d78ed4d9-ec37-4129-be68-b4d8f7218d66,4yaKON1eTD49KkW3b1AwPY,rock
https://www.last.fm/music/rites%2bof%2bspring/_/drink%2bdeep,Drink Deep,Rites of Spring,['angry'],3.94,4.83,4.423333333333334,b00903a6-2e52-4ceb-aa52-ef065b7afbf0,2PyNMajGiD8hWsuPx4owt8,emo
https://www.last.fm/music/mr.%2bbungle/_/everyone%2bi%2bwent%2bto%2bhigh%2bschool%2bwith%2bis%2bdead,Everyone I Went to High School With Is Dead,Mr. Bungle,['angry'],2.5300000000000002,6.200000000000001,4.11,099357c4-d340-4dd3-8c0d-a5833b45f018,2apsFfsxR5nkYkHaDMOs74,avant-garde
https://www.last.fm/music/fugazi/_/downed%2bcity,Downed City,Fugazi,['angry'],2.53,6.2,4.11,c29d4cef-725d-4bc2-a1fd-e280bc413867,5CZFWxX4iw2hFohUsMnVGq,punk
https://www.last.fm/music/jimmy%2beat%2bworld/_/action%2bneeds%2ban%2baudience,Action Needs an Audience,Jimmy Eat World,['angry'],4.685,5.005,4.9350000000000005,da35966c-2cae-4409-8c33-5774541acc49,4wWQfo5vHRiwDsAVVEPPVn,alternative
https://www.last.fm/music/coal%2bchamber/_/not%2bliving,Not Living,Coal Chamber,['angry'],2.53,6.2,4.11,04cfc9f2-80d4-4985-8248-f62dcd2eabe7,1NM2jn3z5dxdUat7qxTZ0T,nu metal
https://www.last.fm/music/carissa%2527s%2bwierd/_/sofisticated%2bfuck%2bprincess%2bplease%2bleave%2bme%2balone,Sofisticated Fuck Princess Please Leave Me Alone,Carissa's Wierd,['angry'],3.1350000000000002,5.165000000000001,4.035,e7346bee-1f96-4cef-bbfa-d1aab18d74ba,2umcmHfT2rJ25R8320AorW,acoustic
https://www.last.fm/music/house%2bof%2bpain/_/i%2527m%2ba%2bswing%2bit,I'm A Swing It,House of Pain,['angry'],2.53,6.2,4.11,00604ba0-e4d7-4f2f-9874-2344b8edc8f5,,hip-hop
https://www.last.fm/music/head/_/save%2bme%2bfrom%2bmyself,Save Me From Myself,Head,['angry'],4.223103448275862,5.5793103448275865,4.858275862068966,f0a85a61-df1d-4224-b19a-c38811facc8a,6ApS4uU27SmWkryPXwGZ8x,alternative metal
https://www.last.fm/music/machine%2bhead/_/white-knuckle%2bblackout%2521,White-Knuckle Blackout!,Machine Head,['angry'],2.53,6.2,4.11,8669fc47-6110-4184-b038-8a5cb8f3df1e,1hKHFbVgr2UnnwpzkbRrZB,metal
https://www.last.fm/music/every%2btime%2bi%2bdie/_/hit%2bof%2bthe%2bsearch%2bparty,Hit of the Search Party,Every Time I Die,['angry'],2.53,6.2,4.11,7b3dc597-e555-4806-ba0d-7375890c846a,0LMQpAwXJ2qMRYoHNHQCip,hardcore
https://www.last.fm/music/sebadoh/_/not%2ba%2bfriend,Not a Friend,Sebadoh,['angry'],2.7426717557251905,5.069007633587787,4.440687022900764,f16bea8f-e2c6-49bf-9d02-7f806d6b4e70,6Z28TjDNV65WracUmCEJIY,lo-fi
https://www.last.fm/music/jack%2boff%2bjill/_/nazi%2bhalo,Nazi Halo,Jack Off Jill,['angry'],2.8746078431372553,5.7524509803921555,4.046274509803922,cdcdcc05-dccf-4548-aed7-dca5af7c604e,0UwrQ4tgKCsLQoNUK9Dvrl,rock
https://www.last.fm/music/kmfdm/_/free%2byour%2bhate,Free Your Hate,KMFDM,['angry'],1.9955555555555553,5.537777777777778,3.8133333333333335,a0bc2e20-10ea-4178-b78c-020d12ace6e6,7LZN1TG85lyhHCGeXk3NC8,industrial
https://www.last.fm/music/rishloo/_/el%2bempe,El Empe,Rishloo,['angry'],4.2265,5.58125,4.531875,ffcf5212-1f7c-409f-b094-e09cd02f131c,2eCisU4QtPRHUaFj7ZcB98,progressive metal
https://www.last.fm/music/the%2bblood%2bbrothers/_/devastator,Devastator,The Blood Brothers,['angry'],4.75,4.4025,4.3100000000000005,837554d0-d111-4801-a648-d7de0e191120,2EaWpwanyHqH1nQBB0eNUi,post-hardcore
https://www.last.fm/music/fugazi/_/arpeggiator,Arpeggiator,Fugazi,['angry'],2.5300000000000002,6.200000000000001,4.11,c02bcf96-900f-459e-9780-6e0d642603ec,18CrxbPSUzPlibPB7jjsbi,punk
https://www.last.fm/music/poe/_/wild,Wild,Poe,['angry'],5.359795918367347,5.456734693877551,5.314795918367347,f4cb6722-7511-45d3-bf4e-507faa89c100,2lSpBh5zKs5Zg0bWMSUbNr,alternative
https://www.last.fm/music/death%2bfrom%2babove%2b1979/_/government%2btrash,Government Trash,Death from Above 1979,['angry'],5.05,6.15,4.96,e2ba2494-cddb-484d-b586-77f9494d662e,0JrGRG6Z6NDWDvloAEhCad,dance rock
https://www.last.fm/music/cursive/_/some%2bred%2bhanded%2bsleight%2bof%2bhand,Some Red Handed Sleight of Hand,Cursive,['angry'],2.3149999999999995,4.845,3.975,9e52014a-7717-4195-aaca-e2c1ee6d775d,2VZXxOYZy6nstzcUOlzBkK,indie
https://www.last.fm/music/straylight%2brun/_/hands%2bin%2bthe%2bsky%2b%2528big%2bshot%2529,Hands in the Sky (Big Shot),Straylight Run,['angry'],4.783522727272728,4.651704545454546,4.714318181818182,3ca707f4-eb5b-4420-b095-0ef1b5c5fea3,08hPWkpbfOxuJ7d3qBLfDC,indie
https://www.last.fm/music/handsome%2bboy%2bmodeling%2bschool/_/rock%2bn%2527%2broll%2b%2528could%2bnever%2bhip%2bhop%2blike%2bthis%2529,Rock N' Roll (Could Never Hip Hop Like This),Handsome Boy Modeling School,['angry'],5.050000000000001,6.15,4.96,ffadb2c7-86d9-4109-a7f9-51c0a6965908,2ye5A347XzzLI66C718tN2,hip-hop
https://www.last.fm/music/filter/_/under,Under,Filter,['angry'],3.8049999999999997,5.1450000000000005,4.36,1b5521bd-2fd8-4696-ad47-e02fe53bd8e1,439HsFGrDLVapVGNqGogHn,industrial
https://www.last.fm/music/hopsin/_/sag%2bmy%2bpants,Sag My Pants,Hopsin,['angry'],2.53,6.2,4.11,9620ea44-174e-4682-b5e2-72b924f6f6e9,2fpzSINgTCbf4sS7LH39G5,hip-hop
https://www.last.fm/music/atmosphere/_/flesh,Flesh,Atmosphere,['angry'],2.53,6.2,4.11,5c9f896d-8e00-4a24-adf9-773281210cfb,1EvebP6vQuJ3V1K6hLRx6V,hip-hop
https://www.last.fm/music/staind/_/king%2bof%2ball%2bexcuses,King of All Excuses,Staind,['angry'],4.495,5.805,5.530000000000001,744fbbbe-dc60-4e7e-815b-13c4e1ef4ed6,2gVOFfBOpO0Q8kCoSFgZPE,alternative metal
https://www.last.fm/music/pj%2bharvey/_/the%2blife%2b%2526%2bdeath%2bof%2bmr.%2bbadmouth,The Life & Death Of Mr. Badmouth,PJ Harvey,['angry'],4.891111111111111,4.97111111111111,4.865555555555556,94f48cca-df93-40a4-96be-9449fc48ed1b,3pTAjWnz0BRJo9odLLQatA,rock
https://www.last.fm/music/transplants/_/one%2bseventeen,One Seventeen,Transplants,['angry'],2.5300000000000002,6.200000000000001,4.11,c0ff2a65-3f82-4059-b198-93e16b828de7,2WJqLZ2EOysq6m7qpmLzo7,punk
https://www.last.fm/music/strapping%2byoung%2blad/_/rape%2bsong,Rape Song,Strapping Young Lad,['angry'],3.6599999999999993,5.29,4.586,474b90b2-be0e-4b49-b619-92a1019a10e6,4bKDkPCJUrhi0LYudZnkGW,metal
https://www.last.fm/music/nothingface/_/murder%2bis%2bmasturbation,Murder Is Masturbation,Nothingface,['angry'],4.632054794520548,6.148630136986302,5.018219178082192,1cd8ebe9-bb82-4b8b-b480-09e5c3d5a4d3,00khvXocAT5Fj9GcDkd6Ve,metalcore
https://www.last.fm/music/jarvis%2bcocker/_/fat%2bchildren,Fat Children,Jarvis Cocker,['angry'],5.265,5.780000000000001,5.015,1420cd98-2715-4ac8-a321-37de09562e88,2MFlSqZ2n3653wPPRsOaa4,indie
https://www.last.fm/music/shellac/_/the%2badmiral,The Admiral,Shellac,['angry'],1.2650000000000001,3.1000000000000005,2.055,4e2adfcf-5b3b-46be-bb64-5e7a98315ebb,4WaIIrIh6EzomvsAp8n1iP,noise rock
https://www.last.fm/music/pedro%2bthe%2blion/_/second%2bbest,Second Best,Pedro the Lion,['angry'],3.6811111111111114,4.356666666666667,4.115555555555555,cff5e3bb-6409-49e5-93c5-4d958ef76898,4ygmfgdQxZHj3Ty7jccYId,indie rock
https://www.last.fm/music/john%2bwasson/_/caravan,Caravan,John Wasson,['angry'],2.53,6.2,4.11,,2RzlTcvW7Um8GiTTNWhxcr,soundtrack
https://www.last.fm/music/jakob/_/pneumonic,Pneumonic,Jakob,['angry'],2.7270370370370367,5.62962962962963,4.128148148148148,bb77689f-3d36-477b-81bf-027cd64452a5,1EqPpTJxzKSSWjx8nAQtmX,post-rock
https://www.last.fm/music/pink%2bguy/_/stfu,STFU,PINK GUY,['angry'],2.245,6.23,4.29,,5IJbTPhcj0IjdzUaYqwe2I,
https://www.last.fm/music/peaches/_/i%2bdon%2527t%2bgive%2ba%2bfuck,I Don't Give a Fuck,Peaches,['angry'],4.3660000000000005,5.766,4.954000000000001,,,electroclash
https://www.last.fm/music/stabbing%2bwestward/_/haunting%2bme,Haunting Me,Stabbing Westward,['angry'],3.8923076923076927,5.803333333333333,4.504871794871795,e4c8e689-f0a3-442b-b680-b7192f467009,4bQ7jyBTnx33v44yaLtDIC,industrial
https://www.last.fm/music/cypress%2bhill/_/what%2bu%2bwant%2bfrom%2bme,What U Want From Me,Cypress Hill,['angry'],4.293921568627451,4.741960784313726,5.070980392156863,c7d249d7-e5de-4de8-a100-9b3e157a5313,7ePYmW1gXyDXrFLZiyRUTP,hip-hop
https://www.last.fm/music/reel%2bbig%2bfish/_/hate%2byou,Hate You,Reel Big Fish,['angry'],3.890677966101695,5.63864406779661,4.478135593220339,f2aadefc-cdc9-4e67-9992-580fee35d415,0YLb6J477uAGTa14lrTaBD,ska
https://www.last.fm/music/life%2bof%2bagony/_/river%2bruns%2bred,River Runs Red,Life of Agony,['angry'],4.63,5.1875,4.825,f7211261-27f5-4260-b296-e6a52be630c0,3KrjJgriB8BcBWOwNNB69F,metal
https://www.last.fm/music/lissie/_/worried%2babout,Worried About,Lissie,['angry'],3.845,4.725,4.83,357ac345-38ca-41c1-a057-d39e37115f1a,5KSGz3QIGfoGctpDjD2Z1k,folk
https://www.last.fm/music/the%2brocket%2bsummer/_/taken%2baback,Taken Aback,The Rocket Summer,['angry'],5.265,5.78,5.015,b94964b1-c3a2-48ab-9cc7-d508b1e9d319,3osjBMLj7Pntj9Z9MGV8WR,punk
https://www.last.fm/music/the%2breceiving%2bend%2bof%2bsirens/_/flee%2bthe%2bfactory,Flee the Factory,The Receiving End of Sirens,['angry'],3.24,3.6666666666666665,3.1433333333333335,fe673eec-15b2-45ca-a34b-6a071b6dac88,1NSRf4aNe95oE2b9P8KG8Z,post-hardcore
https://www.last.fm/music/halestorm/_/dirty%2bwork,Dirty Work,Halestorm,['angry'],5.265,5.780000000000001,5.015,e72fbd42-810c-4858-9d3c-1db4d297cbce,58h7XFFacEjdXosP8ndlol,hard rock
https://www.last.fm/music/m.i.a./_/big%2bbranch,Big Branch,M.I.A.,['angry'],3.3724999999999996,5.9174999999999995,4.7725,d0c951b9-441d-42a5-8587-5d0347581c65,,dance
https://www.last.fm/music/ice%2bcube/_/the%2bwrong%2bnigga%2bto%2bfuck%2bwit,The Wrong Nigga To Fuck Wit,Ice Cube,['angry'],4.166666666666667,5.6,4.833333333333333,7d95a454-0b7a-46eb-bb01-57710b88c084,2eRmjYHL0FGtzUBW3S5l6x,hip hop
https://www.last.fm/music/dir%2ben%2bgrey/_/clever%2bsleazoid,CLEVER SLEAZOID,DIR EN GREY,['angry'],4.08,5.924705882352941,4.922941176470588,9c6e797a-4677-4a3d-b6d2-a2ef8960495c,7vXE6IeJOaeF7RXPyKhhgd,j-rock
https://www.last.fm/music/wipers/_/over%2bthe%2bedge,Over The Edge,Wipers,['angry'],2.117391304347826,4.56,3.3052173913043483,f3017ef8-e88f-4791-a8f3-f6fdf23e2a6e,3pxtyYq7JSibCIHzbJZdJK,punk
https://www.last.fm/music/strike%2banywhere/_/two%2bthousand%2bvoices,Two Thousand Voices,Strike Anywhere,['angry'],2.53,6.2,4.11,6ab73a4b-dae1-42be-aa83-febf81bdd760,1MTvWqhJF5Kk2GgWO2hKfH,punk
https://www.last.fm/music/jack%2boff%2bjill/_/vivica,Vivica,Jack Off Jill,['angry'],4.2573684210526315,4.692105263157894,4.786315789473684,78911f8f-ee4a-4f88-9f6b-2b9b322defe7,0bluBeWPM2Hm38MHsim1jW,rock
https://www.last.fm/music/ani%2bdifranco/_/dilate,Dilate,Ani DiFranco,['angry'],4.719285714285714,4.8,4.8549999999999995,ca19ef09-6c8f-49a7-aa82-c35a9e1b2da3,5ptYOK56DFsTJ7Nazk4BRv,folk
https://www.last.fm/music/patti%2bsmith/_/high%2bon%2brebellion,High On Rebellion,Patti Smith,['angry'],4.432608695652173,5.907826086956521,4.739565217391305,28fe53f1-959e-43ab-9087-d837331fafd6,6SAGRjOycPfSX1p17CLajU,punk
https://www.last.fm/music/anti-flag/_/kill%2bthe%2brich,Kill the Rich,Anti-Flag,['angry'],2.53,6.2,4.11,701818dd-2e52-4e8e-b2bc-b94077d45e1d,7gpWdJBXM7sbkzVOgrsikt,punk
https://www.last.fm/music/legi%25c3%25a3o%2burbana/_/baader-meinhof%2bblues,Baader-Meinhof Blues,Legião Urbana,['angry'],2.4,5.225,4.01,abdfca01-4df6-4eb2-a937-d443a0fb7e08,1wB58qm9o3rP5sJIIQ1qk7,rock
https://www.last.fm/music/the%2bdillinger%2bescape%2bplan/_/hero%2bof%2bthe%2bsoviet%2bunion,Hero of the Soviet Union,The Dillinger Escape Plan,['angry'],2.53,6.2,4.11,498e09d2-666e-43b9-82d7-cfbe9eaaf13a,4x4y0HzbJXbrSw3LrZ3Klj,mathcore
https://www.last.fm/music/skunk%2banansie/_/yes%2bit%2527s%2bfucking%2bpolitical,Yes It's Fucking Political,Skunk Anansie,['angry'],2.53,6.2,4.11,1de217bc-8bd1-4c47-b459-0919f310dae1,6bBjtyyakkYkHKA8Cok30X,alternative rock
https://www.last.fm/music/plain%2bwhite%2bt%2527s/_/anything,Anything,Plain White T's,['angry'],2.53,6.2,4.11,38899ebb-325c-46f0-bcb1-9d5195e4a01d,0wCOgCZBn0ZJbGqZF0caSh,rock
https://www.last.fm/music/idles/_/1049%2bgotho,1049 Gotho,Idles,['angry'],2.53,6.2,4.11,,40FnB2KXdYUw4NoJFz2oid,punk
https://www.last.fm/music/bob%2bdylan/_/don%2527t%2bthink%2btwice%252c%2bit%2527s%2balright,"Don't Think Twice, It's Alright",Bob Dylan,['angry'],5.073695652173913,4.447391304347827,5.102391304347826,a14b58cb-a6df-44f7-a6c9-69b9233248fa,,folk
https://www.last.fm/music/harvey%2bdanger/_/moral%2bcentralia,Moral Centralia,Harvey Danger,['angry'],6.378921568627451,5.265098039215686,5.745294117647059,29828cbc-1774-48f8-84b9-1d3ee9901b98,0gDVmCDWH8vq4RbMzrF94k,alternative
https://www.last.fm/music/third%2beye%2bblind/_/faster,Faster,Third Eye Blind,['angry'],6.779714285714285,6.203857142857143,5.934999999999999,fc06209c-e608-4dfe-b8eb-aeaddf81c6d9,5dLT6dZ6PMUKWSTGCXGerq,rock
https://www.last.fm/music/finger%2beleven/_/my%2bcarousel,My Carousel,Finger Eleven,['angry'],2.53,6.2,4.11,0a6ead08-edd3-41a6-ba41-54559cca7ea8,2k6tl7CJ1oqpuggRXvvo21,rock
https://www.last.fm/music/afi/_/brownie%2bbottom%2bsundae,Brownie Bottom Sundae,AFI,['angry'],2.53,6.2,4.11,91cfab5c-2a2f-48b8-a231-106338c4e7de,2ugjDPh6JqBMhAFIQovtaW,hardcore
https://www.last.fm/music/puddle%2bof%2bmudd/_/livin%2527%2bon%2bborrowed%2btime,Livin' On Borrowed Time,Puddle of Mudd,['angry'],5.05,6.15,4.96,f8d3e8b9-4e2e-4326-a9c6-01ce0b3b59ed,7sR4iqkvRC7h3eJvcXamSU,alternative rock
https://www.last.fm/music/saliva/_/holdin%2bon,Holdin On,Saliva,['angry'],3.6950000000000003,5.8500000000000005,4.4125000000000005,8eb6bce4-381c-404e-b5b2-6b292cb02564,11fTxaVRKNOppoUae4ZrTN,rock
https://www.last.fm/music/straylight%2brun/_/soon%2bwe%2527ll%2bbe%2bliving%2bin%2bthe%2bfuture,Soon We'll Be Living In The Future,Straylight Run,['angry'],3.493333333333333,5.346666666666667,4.473333333333333,e90f65f9-9559-458d-a27b-26352ab1f15c,27CUkcy7xGXHqWN3W7ZYZz,indie
https://www.last.fm/music/sevendust/_/licking%2bcream,Licking Cream,Sevendust,['angry'],5.97,6.026666666666666,5.91,3cf6d09b-425b-4c04-a657-d87c4ec98757,,metal
https://www.last.fm/music/the%2bclash/_/kingston%2badvice,Kingston Advice,The Clash,['angry'],2.53,6.2,4.11,ed043b7d-8478-4615-a0a6-4c9964bf78c2,1KmFDz4mysLC5wRCGyQ8yg,rock
https://www.last.fm/music/norma%2bjean/_/the%2bshotgun%2bmessage,The Shotgun Message,Norma Jean,['angry'],2.55,6.1450000000000005,4.0,c93e9063-0cba-42ad-8bd7-fb80df22c03e,1oNsF5hOGeeXc9Yy5HP6LX,metalcore
https://www.last.fm/music/patrick%2bwolf/_/battle,Battle,Patrick Wolf,['angry'],3.37,5.406666666666667,4.62,3b216569-341d-4731-9df5-5fa779843856,0FWJ14axKmQF0QbTIUxv2d,indie
https://www.last.fm/music/shellac/_/song%2bof%2bthe%2bminerals,Song of the Minerals,Shellac,['angry'],2.5149999999999997,6.065,4.625,469d9e43-92e2-4ed4-ad44-f00efe75c532,5II8olEF7YyHuT7IzJf9Dj,noise rock
https://www.last.fm/music/mudvayne/_/happy,Happy,Mudvayne,['angry'],4.755142857142857,5.881142857142858,5.253428571428571,,0INUE1K7cEiE8VH63Rv5RJ,metal
https://www.last.fm/music/motograter/_/ngised%2bwen%2b%2528main%2bversion%2529,Ngised Wen (Main Version),Motograter,['angry'],2.53,6.2,4.11,,,metal
https://www.last.fm/music/...and%2byou%2bwill%2bknow%2bus%2bby%2bthe%2btrail%2bof%2bdead/_/sunken%2bdreams,Sunken Dreams,...And You Will Know Us by the Trail of Dead,['angry'],2.195,4.32,3.1125000000000003,,18IzToJzjiZy2oWly7DisS,alternative
https://www.last.fm/music/thursday/_/jet%2bblack%2bnew%2byear,Jet Black New Year,Thursday,['angry'],5.944473684210526,6.101315789473685,5.899473684210527,1626c3f9-4bb2-4247-beb1-1907ff0636d8,2qP71o94haLnaDuaMDPkLY,post-hardcore
https://www.last.fm/music/the%2blong%2bblondes/_/only%2blovers%2bleft%2balive,Only Lovers Left Alive,The Long Blondes,['angry'],3.0799999999999996,5.42,4.345000000000001,42eed478-d7aa-4478-ba2b-34bca11e9089,1Bpbt1KLBTKdkJ2bpYHOcn,indie
https://www.last.fm/music/the%2bsword/_/march%2bof%2bthe%2blor,March of the Lor,The Sword,['angry'],2.63,6.16,4.365,8f2070e5-a834-42e6-808d-2c0135d4ef7e,34z19lzcLBa8nEVnfr5BCW,stoner metal
https://www.last.fm/music/dropkick%2bmurphys/_/perfect%2bstranger,Perfect Stranger,Dropkick Murphys,['angry'],2.53,6.2,4.11,a1691623-385a-4ec7-8497-664a4327156a,4og0Z0riIfZXTBcIjURBc7,punk
https://www.last.fm/music/dead%2bkennedys/_/cesspools%2bin%2beden,Cesspools In Eden,Dead Kennedys,['angry'],4.7459999999999996,5.768,5.202,76e5f321-d6fb-4201-9af7-69f3fa921644,2jl5HG3D1qnicCsRDoDbOD,punk
https://www.last.fm/music/a%2bchange%2bof%2bpace/_/loose%2blips%2bsink%2bships,Loose Lips Sink Ships,A Change of Pace,['angry'],2.626984126984127,6.065873015873016,3.9387301587301593,e96636c3-0796-4c7a-bd82-09545d8ac35b,12nEHutMqnLG9qAKczHuyG,emo
https://www.last.fm/music/sleater-kinney/_/the%2bremainder,The Remainder,Sleater-Kinney,['angry'],5.4879999999999995,5.472,4.956,,4EXZHrUpgZE0EoNz76aVpP,rock
https://www.last.fm/music/cursive/_/rise%2bup%2521%2brise%2bup%2521,Rise Up! Rise Up!,Cursive,['angry'],4.136666666666667,5.246666666666667,4.3966666666666665,a60e223f-9833-45bd-b3b0-1d6d05fcf62f,6hTAmpqePL1Fwmr4XkRukL,indie
https://www.last.fm/music/zebrahead/_/type%2ba,Type A,Zebrahead,['angry'],2.245,6.23,4.29,fa945f95-4605-46b6-8ea4-1303cd0fc5a2,1hmqOhRhQrwuyWXsqoxfX2,hardcore punk
https://www.last.fm/music/filter/_/spent,Spent,Filter,['angry'],2.5300000000000002,6.200000000000001,4.11,6e62da20-7432-471e-a48b-6c17af174cfe,6opCVgNpah7ICJyarV6Q5a,alternative rock
https://www.last.fm/music/afi/_/rizzo%2bin%2bthe%2bbox,Rizzo In The Box,AFI,['angry'],2.53,6.2,4.11,82693126-c5b8-40f2-8376-d1c0019988e4,30eRM2WyNiIoOh3TBh7UoJ,punk
https://www.last.fm/music/manic%2bstreet%2bpreachers/_/roses%2bin%2bthe%2bhospital,Roses in the Hospital,Manic Street Preachers,['angry'],4.918658536585366,5.14280487804878,5.516829268292683,6a2ad1d2-b669-424a-a05c-7434aa30d7e6,6rVUFjCgGQGNvIYkNuyOCw,rock
https://www.last.fm/music/emery/_/world%2baway,World Away,Emery,['angry'],3.966,4.108,4.462,08d04b78-feb3-44bc-b62f-fd5d62ce20ca,3oZa0iSvL2ALpN77GJxYus,rock
https://www.last.fm/music/jack%2boff%2bjill/_/american%2bmade,American Made,Jack Off Jill,['angry'],3.0175,5.061666666666667,3.731666666666667,5b298c6a-ea62-43f4-9dfb-624c3a4417cc,44BNe4pWaKNMJBkRVyJ5tA,rock
https://www.last.fm/music/cult%2bof%2bluna/_/receiver,Receiver,Cult of Luna,['angry'],4.151463414634146,5.361463414634147,4.547560975609756,dfeca430-1108-4a28-bf52-69b4f40be3a1,0NXD1ulRi5QHpQr0dXNw4T,doom metal
https://www.last.fm/music/aesop%2brock/_/dark%2bheart%2bnews,Dark Heart News,Aesop Rock,['angry'],3.3933333333333335,5.1866666666666665,4.4,,6MzXoRWWnOlAULvjiI1lW7,hip-hop
https://www.last.fm/music/courtney%2blove/_/hello,Hello,Courtney Love,['angry'],4.035,5.9075,4.9075,b3edafed-17c8-4767-91c6-5ebf2de67d00,5UijRa3l7QSDalBsZWI275,grunge
https://www.last.fm/music/shellac/_/dog%2band%2bpony%2bshow,Dog and Pony Show,Shellac,['angry'],1.265,3.1,2.055,4b490b3b-d4e9-4460-888e-6d4037d40954,5IpzmgwHjH6MQwRf1FptRk,noise rock
https://www.last.fm/music/tori%2bamos/_/real%2bmen,Real Men,Tori Amos,['angry'],4.765,4.236111111111111,4.874444444444444,dce97572-a8fa-41cd-9327-32bc952d2cbf,086rn8Zx72CsPpIOzIfkuM,alternative
https://www.last.fm/music/afi/_/salt%2bfor%2byour%2bwounds,Salt for Your Wounds,AFI,['angry'],5.265,5.779999999999999,5.015000000000001,59c5f8ec-7c01-45d7-be57-373d1ac817ba,53SDRsG4jbGW5HcgF09iop,punk
https://www.last.fm/music/andrew%2bjackson%2bjihad/_/hate%252c%2brain%2bon%2bme,"Hate, Rain on Me",Andrew Jackson Jihad,['angry'],2.485,5.7,3.72,9a30fdee-5586-4e72-b4a8-e61b17babd3f,,indie
https://www.last.fm/music/30%2bseconds%2bto%2bmars/_/valhalla,Valhalla,30 Seconds to Mars,['angry'],4.952,5.252,4.922000000000001,94bb38f9-c26a-46d9-abc9-49c491713099,,rock
https://www.last.fm/music/atmosphere/_/bird%2bsings%2bwhy%2bthe%2bcaged%2bi%2bknow,Bird Sings Why the Caged I Know,Atmosphere,['angry'],2.032,4.744,3.384,9316487f-3ea8-4790-802a-eb777d8e8a9d,06IsdG8oXn3NuigDbyCPUQ,hip hop
https://www.last.fm/music/jarvis%2bcocker/_/running%2bthe%2bworld,Running The World,Jarvis Cocker,['angry'],6.501694915254237,5.622881355932203,5.811016949152543,802c399c-f16a-4d92-b1c6-3264d2a47c7b,3vHqlBYlLgog7dOJn8K0Tu,indie
https://www.last.fm/music/afi/_/your%2bname%2bhere,Your Name Here,AFI,['angry'],2.53,6.2,4.11,fbdb51d9-32f1-4ccb-a7fe-a13ddeca560c,03clzUiJrTQDkckYgEznfO,punk
https://www.last.fm/music/veruca%2bsalt/_/shutterbug,Shutterbug,Veruca Salt,['angry'],3.7840000000000003,6.004,4.194,7bb99ea9-53fb-474c-b6d2-7fa9c01bfb4b,7lPiTXVfYIfn6ppovEOFu6,rock
https://www.last.fm/music/jack%2boff%2bjill/_/cinnamon%2bspider,Cinnamon Spider,Jack Off Jill,['angry'],2.526,6.145999999999999,4.458,0a8ddc17-f95f-4efd-a4a7-346c2a07d224,4FyJRguXuZQyubcQIc4JFT,rock
https://www.last.fm/music/jawbreaker/_/sluttering%2b%2528may%2b4th%2529,Sluttering (May 4th),Jawbreaker,['angry'],4.405,5.255,4.87,2d0399aa-464c-4c6e-8033-d2959bd33804,3nJvdMhOmRW4cRLw0NN7qC,punk
https://www.last.fm/music/fuel/_/won%2527t%2bback%2bdown,Won't Back Down,Fuel,['angry'],4.136896551724138,5.717241379310345,4.527241379310346,ae12c165-df6c-4585-bb28-2ef519d358ea,,alternative rock
https://www.last.fm/music/soul%2bcoughing/_/st.%2blouise%2bis%2blistening,St. Louise Is Listening,Soul Coughing,['angry'],5.255,5.408333333333334,5.361666666666667,b3fe9f25-0999-43e1-a5ea-8f48e8cffa22,0KcvZ7HoESVUTGEI3KkN4i,rock
https://www.last.fm/music/neil%2byoung%2b%2526%2bcrazy%2bhorse/_/sedan%2bdelivery,Sedan Delivery,Neil Young & Crazy Horse,['angry'],2.53,6.2,4.11,c41f0021-a91f-487c-823b-4bf3e2c9df73,,rock
https://www.last.fm/music/gil%2bscott-heron/_/whitey%2bon%2bthe%2bmoon,Whitey on the Moon,Gil Scott-Heron,['angry'],3.784893617021276,4.983404255319148,4.960212765957447,231850d1-bcf1-467d-97b9-71f224432f2e,6JoIOSqc999EcCUtTGSi3Y,soul
https://www.last.fm/music/apulanta/_/pahempi%2btoistaan,Pahempi toistaan,Apulanta,['angry'],3.6635714285714287,6.095,4.585714285714286,d430ddcf-47a3-44a8-b737-6939aa7f324f,5373WQjhIPPJ8XGTCZLDfJ,rock
https://www.last.fm/music/big%2bblack/_/stinking%2bdrunk,Stinking Drunk,Big Black,['angry'],5.132254901960785,5.0025490196078435,4.738725490196079,a2f0e2bc-ef71-4ef7-ae8c-f344032d49e7,1o8X5GMhCZpxLEKsHCKtfH,noise rock
https://www.last.fm/music/soulfly/_/the%2bsong%2bremains%2binsane,The Song Remains Insane,Soulfly,['angry'],2.5300000000000002,6.200000000000001,4.11,31f046d0-43f2-47be-9540-cb1ff703d4bc,3AjoQsgZ1xvr6lviGLezD3,thrash metal
https://www.last.fm/music/my%2bdarkest%2bdays/_/goodbye,Goodbye,My Darkest Days,['angry'],4.4425,6.590000000000001,5.6450000000000005,d2670e04-369c-4c70-8a72-3cf93a8fdf62,2B5WqVkRvdevF7RWAURmhG,rock
https://www.last.fm/music/barenaked%2bladies/_/told%2byou%2bso,Told You So,Barenaked Ladies,['angry'],2.4899999999999998,6.070000000000001,3.69,059aafb1-ca40-4cff-b60d-5571201c1c87,6ZKkqjye6RywIdIefsIGyy,rock
